date, pm25, pm10, o3, no2, so2, co
2014/12/1, , 21, 10, 15, 1, 
2014/12/2, , 19, 7, 15, 2, 
2014/12/3, , 16, 4, 18, 2, 
2014/12/4, , 16, 16, 17, 2, 
2014/12/5, , 13, 17, 12, 2, 
2014/12/6, , 12, 18, 11, 2, 
2014/12/7, , 16, 29, 3, 2, 
2014/12/8, , 11, 23, 16, 2, 
2014/12/9, , 17, 17, 19, 2, 
2014/12/10, , 15, 26, 18, 2, 
2014/12/11, , 21, 17, 14, 2, 
2014/12/12, , 11, 21, 8, 2, 
2014/12/13, , 14, 9, 21, 3, 
2014/12/14, , 26, 21, 21, 2, 
2014/12/15, , 16, 29, 8, 4, 
2014/12/16, , 16, 28, 6, 2, 
2014/12/17, , 14, 23, 21, 2, 
2014/12/18, , 21, 13, 23, 3, 
2014/12/19, , 21, 15, 14, 4, 
2014/12/20, , 15, 23, 10, 2, 
2014/12/21, , 15, 8, 19, 2, 
2014/12/22, , 17, 9, 19, 3, 
2014/12/23, , 18, 9, 16, 2, 
2014/12/24, , 20, 23, 11, 3, 
2014/12/25, , 16, 22, 10, 2, 
2014/12/26, , 10, 27, 3, 2, 
2014/12/27, , 17, 31, 3, 2, 
2014/12/28, , 14, , , , 
2014/9/25, , 33, 30, 11, 2, 
2014/9/26, , 31, 31, 10, 2, 
2014/9/27, , 31, 30, 15, , 
2014/9/28, , 29, 29, 12, 2, 
2014/9/29, , 29, 29, 14, 2, 
2014/9/30, , 23, 28, 10, 2, 
2020/5/26, , , 34, 4, 1, 
2020/5/27, , , 43, 5, 1, 
2020/5/28, , , 46, 5, 1, 
2020/5/29, , , 44, 3, 1, 
2020/5/30, , , 40, 2, 1, 
2020/5/31, , , 38, 2, 1, 
2020/6/1, , , 32, 3, 1, 
2020/6/2, , , 39, 1, , 
2020/6/3, , , 41, 2, , 
2020/6/4, , , 35, 2, 1, 
2020/6/5, , , 21, 1, 1, 
2020/6/6, , , 30, , , 
2018/5/20, , , 42, 8, 1, 
2017/11/22, , , 21, 16, 2, 
2017/12/17, , , 24, 19, 3, 
2017/9/9, , , 11, 12, 2, 
2017/1/2, , , 7, 16, 1, 
2017/2/12, , , 26, 9, 1, 
2016/12/29, , , 9, 13, 1, 
2016/5/22, , , 14, 7, , 
2015/11/9, , , 11, 13, 1, 
2016/1/2, , , 30, 7, 2, 
2015/7/9, , , 34, 9, 1, 
2015/9/13, , , 27, 8, 1, 
2015/5/24, , , 26, 2, , 
2014/12/31, , , 14, 11, 2, 
2015/1/14, , , 19, 8, 2, 
2015/1/15, , , 30, 10, 2, 
2014/10/5, , , 22, 13, 2, 
2014/9/24, , , 27, 14, 2, 
